2020-12-19 23:13:30,b'I\xe2\x80\x99m going to go ahead and come down from this Uber and just walk till I\xe2\x80\x99m tired'
2020-12-19 23:13:24,b'@bportseasoning Trying to get an Uber means a half mile walk to the garage pickup area and an additional half hour\xe2\x80\xa6 https://t.co/AKIwWPL385'
2020-12-19 23:13:18,b'never used Uber but I track my Amazon driver bringing my groceries https://t.co/GFWnmlEn7I'
2020-12-19 23:13:10,"b'@TokenScandi Hi, we are open from 05:30 till 11:30pm Sun-Thurs and till 00:00 Fri and Sat. Available to order throu\xe2\x80\xa6 https://t.co/HoJlYQtcvD'"
2020-12-19 23:13:07,b'RT @Murder_KeeWROTE: Sign this NDA or you can catch this Uber ho!'
2020-12-19 23:12:34,"b""To my neighbours playing labantwana ama uber loudly at 1 am, I'm straight vibing and I wanna be friends\xf0\x9f\x92\x80"""
2020-12-19 23:12:34,"b'@Uber_Anne Oh gosh I hope you tweet some poly stuff on your AD account, that discussion Ash and Sherry were having about it was hot.'"
2020-12-19 23:12:24,"b""@calvinfroedge @AetiusDux For reference, GS' prop investment in Uber in 2011 was ~$5m."""
2020-12-19 23:12:22,b'I just fucking hate uber surge pricing'
2020-12-19 23:12:18,b'RT @ajlamesa: Good point. The American middle-class and rich have spent decades isolating themselves from public life: private pools and co\xe2\x80\xa6'
2020-12-19 23:12:17,b'@RT_com Why do you bang on about installing some weapons system or other.. how about the shitstorm in Russia around\xe2\x80\xa6 https://t.co/dLoWGgo7FO'
2020-12-19 23:12:16,b'@MrBeastYT In Uber Eats I found the restaurant but all the food says not available right now...'
2020-12-19 23:12:16,b'@MrBeastYT Never lucky. In SWFL and cant order. Now i gotta drive 4 hours to uber eats it...'
2020-12-19 23:12:09,"b'@RileyDeraes We apologize for any confusion surrounding your Eats Pass. For Eats Pass to apply, please ensure your\xe2\x80\xa6 https://t.co/uwzHpG04xm'"
2020-12-19 23:12:06,b'@MrBeastYT Can we get carry out at the restaraunt or can we only get it on the app ie; uber eats and door dash?'
2020-12-19 23:12:04,b'RT @thomasxlocked: Qui me paye uber eat https://t.co/dSFEih8QJF'
2020-12-19 23:11:59,b'@ANGEL1NDISGUISE ya pas uber eats *'
2020-12-19 23:11:55,"b'RT @janetforklift: Me Getting Into an Uber: \xe2\x80\x9cHey, how are you?\xe2\x80\x9d \n\nMe Getting Out of an Uber: \xe2\x80\x9cGood luck with your custody battle! There\xe2\x80\x99s n\xe2\x80\xa6'"
2020-12-19 23:11:54,b'my! Uber! driver! didn\xe2\x80\x99t! put! on! a! mask! https://t.co/55pt4PAnIz'
2020-12-19 23:11:52,b'@G0LDENWALLS94 Because people like to spend money unnecessarily and I\xe2\x80\x99m a dollar short for the Uber and I had to as\xe2\x80\xa6 https://t.co/ifX7a1A2dX'
2020-12-19 23:11:51,b'i hate uber drivers passionately'
2020-12-19 23:11:47,b'Qui me paye uber eat https://t.co/dSFEih8QJF'
2020-12-19 23:11:42,"b""@jamnspoon2 What's an Uber Eats?  \xf0\x9f\x98\x89\nI sometimes track Amazon Prime delivery."""
2020-12-19 23:11:42,"b'&amp; TAXPAYERS will foot the bill for safety-net workers protections coverage the Tech companies DODGED! \nUBER &amp; LYFT,\xe2\x80\xa6 https://t.co/5mZeswHu1f'"
2020-12-19 23:11:41,b'It\xe2\x80\x99s summer 2019. You leave the pre w your friends and hop in an uber. The driver passes you the aux. You guys get\xe2\x80\xa6 https://t.co/9UnMkyxjyq'
2020-12-19 23:11:40,"b'Good words but we should ALWAYS be kind to not only retail workers, but also food service workers, mail/package del\xe2\x80\xa6 https://t.co/39qvQR9mvn'"
2020-12-19 23:11:18,"b""RT @Fathead4A: using Uber Eats' generous offer of $30 off my first-ever order to stimulate the local economy"""
2020-12-19 23:11:16,b'I\xe2\x80\x99d never live in Cali but one thing I LOVE about Cali is the fact they have Bike lanes &amp; when we went we just rode\xe2\x80\xa6 https://t.co/8WKLiBh55j'
2020-12-19 23:11:12,b'I believe Uber eats is becoming a dying breed'
2020-12-19 23:11:03,b'RT @angelitamandaa: I miss walking from the club to the Uber like this at 3am  https://t.co/vPwCR6tQns'
2020-12-19 23:10:57,b'@UberUKsupport  every time I order from Uber eats.  The driver always has a different  postcode to mine when he\xe2\x80\x99s t\xe2\x80\xa6 https://t.co/cWUG1bMQUp'
2020-12-19 23:10:50,b'@IAmSweetTexasT Thanks for letting us know. Please send us a DM with the mobile number associated with your Uber ac\xe2\x80\xa6 https://t.co/1bIpg3g0wE'
2020-12-19 23:10:46,b'@drei4trey Uber to the airport \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\xad'
2020-12-19 23:10:46,b'@calvinfroedge @AetiusDux GS made a proprietary investment in Uber back in 2011 and sold out of the position after\xe2\x80\xa6 https://t.co/m0NrCdqmgJ'
2020-12-19 23:10:43,b'RT @ajlamesa: Good point. The American middle-class and rich have spent decades isolating themselves from public life: private pools and co\xe2\x80\xa6'
2020-12-19 23:10:42,b'Uber got lost on the way to the airport. Mind u he using gps on the car and his phone \xf0\x9f\xa4\x97'
2020-12-19 23:10:40,"b'have i mentioned that i wanna score an anime, like REALLY BAD?!? well in case i haven\xe2\x80\x99t said that, i wanna score an\xe2\x80\xa6 https://t.co/HqLic4rWv9'"
2020-12-19 23:10:39,b'RT @benyahr: Me walking past kids waiting for the school bus looking for my Uber Pool https://t.co/ADcymcUgxK'
2020-12-19 23:10:29,b'@MarkinCHS @travisk Amazon\xe2\x80\x99s Uber eats / door dash product failed. https://t.co/cwEJitTXCA so it hasn\xe2\x80\x99t been all bangers for them.'
2020-12-19 23:10:26,b'@pancookie_ I love you lots \xf0\x9f\xa5\xba'
2020-12-19 23:10:23,"b""@drehnaa We understand your concerns. We'll do everything we can to help. We've been in touch via DM. If you have a\xe2\x80\xa6 https://t.co/G1QSePuzTU"""
2020-12-19 23:10:21,b'@jak08 Here to assist. Please send us a DM with the mobile number associated with your Uber account as well as any\xe2\x80\xa6 https://t.co/PgErQQdhZQ'
2020-12-19 23:10:13,"b""@MrBeastYT I'm not understanding how this works, I'm searching on uber eats and such but I can't find it"""
2020-12-19 23:10:08,b'To clarify:\n\nAnother restaurant chain has agreed to fulfill the orders here. If you look up the address linked with\xe2\x80\xa6 https://t.co/S9Q2nsyajv'
2020-12-19 23:10:03,b'@Uber_Anne I have no idea what is motivating me to say this but maybe Big Data\nhttps://t.co/TS6NPu9dl5'
2020-12-19 23:10:02,"b'@PickzHub After missing that field goal, you already know he gonna miss again. Just take ur chance going for two. S\xe2\x80\xa6 https://t.co/z0Eu3RTpd1'"
2020-12-19 23:10:02,"b'It appeared she drove for Uber Eats but it\xe2\x80\x99s unclear if she was delivering food at the time she was killed, a sourc\xe2\x80\xa6 https://t.co/axwqfVwnzC'"
2020-12-19 23:09:58,"b'@ANGEL1NDISGUISE ya pu uber teams , test google'"
2020-12-19 23:09:54,b'RT @aizhawas: Please RT\n\nI just need to get below 1k in order to schedule classes for next year and with my job paying 9.50 and my rent 560\xe2\x80\xa6'
2020-12-19 23:09:45,b'RT @Griz: Lupo is my fav twitch streamer. If you didn\xe2\x80\x99t know I\xe2\x80\x99ve been watching his streams for the past 2 years now when I take breaks fro\xe2\x80\xa6'
2020-12-19 23:09:44,b'@MrBeastBurger made my first ever uber eats order to get this am i nuts'
2020-12-19 23:09:39,b'Need new Uber Telegram contacts'
2020-12-19 23:09:37,b'I just paid $25 for my chipotle to be delivered and I didn\xe2\x80\x99t even get a drink lmfao. Uber eats is BS'
2020-12-19 23:09:35,"b""@8kDino Nah... I'd order in. Tell her we got to stay safe from covid! Lol! McDonald's from Uber eats!"""
2020-12-19 23:09:31,"b'god uber eats is a dangerous tool for an impulse buyer, chicken sandwich here I come'"
2020-12-19 23:09:25,b'@5ctboone And Uber eats junky \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\x98\x82'
2020-12-19 23:09:16,b'@jennyfromtheave Here to assist! Our team currently streamlines communication via email. In order to look into this\xe2\x80\xa6 https://t.co/z4S5gJMN5z'
2020-12-19 23:09:16,b'I hate the smell of cigarettes. This uber smells like sh*t https://t.co/9LjZKEIl3q'
2020-12-19 23:09:10,"b'@TheWetzler @KamalaHarris That article is behind paywall.  \n\nTry this one:\n\nUber, Lyft Promoting Harassment of Law\xe2\x80\xa6 https://t.co/ePOvATL5jG'"
2020-12-19 23:08:51,b'I will never get over the Uber my fiends and I were in had to pee and she took us to an empty parking lot to go pee\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
2020-12-19 23:08:50,"b'RT @WorldsTopModels: \xf0\x9f\x92\xab @Artyfakes \xf0\x9f\x92\xab\n\nCheck out this gorgeous, uber talented lady and her cosplays at all the links below. \xf0\x9f\x91\x8c\xf0\x9f\x8f\xbc\xf0\x9f\x91\x87\xf0\x9f\x8f\xbc\n\nhttps://t.c\xe2\x80\xa6'"
2020-12-19 23:08:39,"b'@5lacco @MrBeastYT if you hop on doordash, uber eats, or something like that the restaurant should be there'"
2020-12-19 23:08:36,b'Finally get an Uber that\xe2\x80\x99s not trying to charge me a crazy amount and 3 drivers cancel on me \xf0\x9f\xa5\xba'
2020-12-19 23:08:36,b'@realDonaldTrump Oh do stop it you orange bonced Uber loser'
2020-12-19 23:08:33,b'RT @naomirwolf: 16/ instead of in human contact eating in a physical space that does not require Uber or Nintendo to make you happy. Look b\xe2\x80\xa6'
2020-12-19 23:08:33,b'@BigZickRick Most of these fems can only afford an Uber ride \xf0\x9f\x98\x82'
2020-12-19 23:08:21,"b""Wife got @UberEats email promocode. Tried to use it. Didn't work. @Uber_Support DMd, no help. Online &amp; in-app help\xe2\x80\xa6 https://t.co/pSoqiSuOpO"""
2020-12-19 23:08:19,b'RT @angelitamandaa: I miss walking from the club to the Uber like this at 3am  https://t.co/vPwCR6tQns'
2020-12-19 23:08:18,b'RT @TheDamGrille: Try The Grille Burger from The Dam Grille\xe2\x80\x94save on first order with eats-matthewf21417ue\nhttps://t.co/JjMSFjp66S https://t\xe2\x80\xa6'
2020-12-19 23:08:15,b'Don\xe2\x80\x99t sell your coins until your uber driver tells you he\xe2\x80\x99s raising a crypto fund.'
2020-12-19 23:08:14,"b'RT @GrannyGee7: @gtconway3d Bulls*it.  Trump already had the vaccine, and his close friends and family too.hearing states are complaining t\xe2\x80\xa6'"
2020-12-19 23:08:06,b'@PONOS_EN Cats + food = cat food and cat food * cat food = 11 draw : 11 = 1 uber and 6 rares and 4 super rare.'
2020-12-19 23:08:00,b'RT @adnannhussainn: I think my Uber driver is in trouble https://t.co/rzLZ5OhHNF'
2020-12-19 23:07:52,"b""@MrBeastYT I can't find it on uber eats, or doordash"""
2020-12-19 23:07:51,b'@ReaperCancelled @MrBeastBurger @bucadibeppo Half the restaurants in Oakland on Uber ears are run out of the same address.'
2020-12-19 23:07:35,"b'@Uber_Anne Today i give you https://t.co/g3WoUGzm4K\n\nTomorrow, who knows?'"
2020-12-19 23:07:29,b'@orcazs @PnastyPlayz @MrBeastYT Ima get mine in Uber eats'
2020-12-19 23:07:28,b'RT @SamWayneJet: @Dainjunior U come down from troski or Uber \xf0\x9f\x91\x8c\xf0\x9f\x91\x8c\xf0\x9f\x91\x8c\xf0\x9f\x91\x8c'
2020-12-19 23:07:21,b'RT @adnannhussainn: I think my Uber driver is in trouble https://t.co/rzLZ5OhHNF'
2020-12-19 23:07:20,b'Relaxing watching tv smoking eating in my Uber eats \xf0\x9f\x99\x84\xf0\x9f\xa4\x97'
2020-12-19 23:07:19,b'When the Uber driver talks to me. https://t.co/Ufg5vIBGwg'
2020-12-19 23:07:16,b'My Uber is listening to knuckle puck. I\xe2\x80\x99m not saying step it up other drivers but he\xe2\x80\x99s getting five stars and is be\xe2\x80\xa6 https://t.co/19ofKtO9yf'
2020-12-19 23:07:10,b'RT @ReaperCancelled: In Vegas on Uber Eats Address for @MrBeastBurger is a @bucadibeppo  \n\nGhost kitchens have officially arrived biggly.'
2020-12-19 23:07:08,b'RT @angelitamandaa: I miss walking from the club to the Uber like this at 3am  https://t.co/vPwCR6tQns'
2020-12-19 23:07:07,"b'These Uber drivers are really weird. Just take me home before I wind up in jail, please.'"
2020-12-19 23:06:55,b'RT @ajlamesa: Good point. The American middle-class and rich have spent decades isolating themselves from public life: private pools and co\xe2\x80\xa6'
2020-12-19 23:06:51,b'@Dainjunior U come down from troski or Uber \xf0\x9f\x91\x8c\xf0\x9f\x91\x8c\xf0\x9f\x91\x8c\xf0\x9f\x91\x8c'
2020-12-19 23:06:49,b'@WatersPond @CommieSpaghetii @FlumponatorIv He is so wholesome and relatable \xf0\x9f\xa5\xb0\xf0\x9f\xa5\xb0'
2020-12-19 23:06:43,b'RT @ajlamesa: Good point. The American middle-class and rich have spent decades isolating themselves from public life: private pools and co\xe2\x80\xa6'
2020-12-19 23:06:41,b'RT @angelitamandaa: I miss walking from the club to the Uber like this at 3am  https://t.co/vPwCR6tQns'
2020-12-19 23:06:40,b'RT @adamrowecomedy: This Tory government has done more u-turns than my Uber driver when I\xe2\x80\x99m watching him on the map with bad signal.'
2020-12-19 23:06:37,b'has your bolt/uber ride ever broken down while in transit?'
2020-12-19 23:06:24,b'RT @GLCommsResearch: Had a chat with my local pizza bar owner yesterday. Uber Eats and others charge commission in the order of 30%!!! If y\xe2\x80\xa6'
2020-12-19 23:06:14,b'@TorseFPS dont get a car this sucks just take uber lol'
2020-12-19 23:06:10,b'RT @wanted_o2: @dataoracle_ Wen he woke up he said he started running .. met someone who helped him with wears n then he called me through\xe2\x80\xa6'
2020-12-19 23:05:59,b'@Dipankar_cpiml @Uber_India Pricing policy of demand and supply'
2020-12-19 23:05:58,b'RT @Cherokeelegs1: Please do your part &amp; consider helping GeorgiaToThePolls &amp; #WinBothSeats deliver free rides to the polls \n\nVOLUNTEER FOR\xe2\x80\xa6'
2020-12-19 23:05:50,"b""@jamnspoon2 Don't have Uber eats here."""
2020-12-19 23:05:41,b'Good point. The American middle-class and rich have spent decades isolating themselves from public life: private po\xe2\x80\xa6 https://t.co/TnRgTaoGw4'
2020-12-19 23:05:33,b'Will I wait 20 minutes extra to save 50 cents on my uber eats order with free delivery? Yes I will.'
2020-12-19 23:05:29,b'@loooomer_ so it was really difficult to get an uber than onto to the bus. then when i finally got back i got lost\xe2\x80\xa6 https://t.co/LOBbs6XI92'
2020-12-19 23:05:25,b'I\xe2\x80\x99m soooo fucking indecisive when it comes to ordering food off of Uber Eats kmt'
2020-12-19 23:05:24,b'Uber driver is playing Blessed \xf0\x9f\xa4\x9d'
2020-12-19 23:05:23,b'@Uber_Support I need help with applying a promo.'
2020-12-19 23:05:22,b'@MrBeastYT Also it is on Uber eats or DoorDash?'
2020-12-19 23:05:11,b'RT @angelitamandaa: I miss walking from the club to the Uber like this at 3am  https://t.co/vPwCR6tQns'
2020-12-19 23:04:57,b'Try The Grille Burger from The Dam Grille\xe2\x80\x94save on first order with eats-matthewf21417ue\nhttps://t.co/JjMSFjp66S https://t.co/EKDCejz6CW'
2020-12-19 23:04:56,b'Anytime I get a lady Uber/lyft driver they always be white and ugly \xf0\x9f\xa5\xba\xf0\x9f\xa5\xb4'
2020-12-19 23:04:56,"b'RT @CrazyNormie: Antizionists seek to paint Jews as the uber-privileged force behind the last 500 years of Euro-American colonialism, slave\xe2\x80\xa6'"
2020-12-19 23:04:52,"b'@Quincun36705461 @11AngelAura11 @re5iGam Ah-ha we now have an authoritative statement on the meaning of ""The Kraken\xe2\x80\xa6 https://t.co/KQlb1vujI0'"
2020-12-19 23:04:47,b'@DeRushaJ @UrbanGrowlerMN I hope you are using Uber or have a designated driver.'
2020-12-19 23:04:40,b'Car ownership and ride hailing is about be completely redefined. New Amazon ZOOX is here | Fully Autonomous Taxi |\xe2\x80\xa6 https://t.co/p3kdtW18s5'
2020-12-19 23:04:36,"b'@jamnspoon2 @Ziggiezaggie No, I have never tracked you on the Uber Eats app.'"
2020-12-19 23:04:34,b'RT @Hoekage77: Lagos babes will enter Uber and be flexing Lagos with 8k in their account. \nWhat a sweet life!'
2020-12-19 23:04:29,b'@bimbovibes @SMiTHiE___ leg no dey pain uber'
2020-12-19 23:04:14,"b'\xe2\x80\x9cInterviews with more than 80 current and former drivers in Nairobi and the port city of Mombasa show that, in Keny\xe2\x80\xa6 https://t.co/SbgSoNyBwr'"
2020-12-19 23:04:09,b'RT @angelitamandaa: I miss walking from the club to the Uber like this at 3am  https://t.co/vPwCR6tQns'
2020-12-19 23:04:05,b'Really I just want you to suggest me new music https://t.co/5KorI0dv2Q'
2020-12-19 23:03:56,b'@Uber_Support once again my driver is just sitting there for 5 minutes now https://t.co/F294GcNc93'
2020-12-19 23:03:48,b'Mike must stop spending on expensive things and invest some money. Cutting the cord on brighthouse can save you hun\xe2\x80\xa6 https://t.co/PO5umxIOoh'
2020-12-19 23:03:44,b'@TmarTn If only the app loaded and uber eats had couriers available :c https://t.co/lnZSqBudkj'
2020-12-19 23:03:38,"b'I don\xe2\x80\x99t know who needs to hear this... but delete uber eats, deliveroo and Just eat RIGHT NOW'"
2020-12-19 23:03:37,"b'This man has turned into a legend quietly. The Uber Eats ads and that last episode cemented it, if there was any do\xe2\x80\xa6 https://t.co/vabP2o1ywZ'"
2020-12-19 23:03:35,"b""RT @stateinnovation: Gig companies like Uber and Lyft spent over $200 million to pass Prop 22 in California and now they're pushing similar\xe2\x80\xa6"""
2020-12-19 23:03:13,b'@ProjectLincoln @DelPercioS @MSNBC Why did I know this decades before he ran for president? Because my Uber conserv\xe2\x80\xa6 https://t.co/Tbb5ZoBu0Z'
2020-12-19 23:03:13,b'@Cygnuss_WW @MrBeastYT @ChandlerHallow uber eats'
2020-12-19 23:03:11,b'@evenmoremohr u google it on uber eats and it\xe2\x80\x99ll say if it\xe2\x80\x99s near u like dis https://t.co/RcV4j1jIMe'
2020-12-19 23:03:10,b'@SnakeGameBot in AFTER kill da snake guy and uber man'
2020-12-19 23:02:38,b'@quacknapjacobs Uber eats is supposed to have it and there\xe2\x80\x99s an app'
2020-12-19 23:02:34,"b'@ttnlt Here to explain. Yes, Uber gift cards can be used for rides or Uber Eats orders in the country where the gif\xe2\x80\xa6 https://t.co/uxDfht87G8'"
2020-12-19 23:02:29,b'@Uber_Support So since an account used my number before that invalidates me from using the promo for my account tha\xe2\x80\xa6 https://t.co/Anjiz9mhRK'
2020-12-19 23:02:23,"b""RT @PinkNews: A global pandemic couldn't stop this queer trailblazer from creating a safe space for trans people to connect https://t.co/kP\xe2\x80\xa6"""
2020-12-19 23:02:05,b'My Uber driver driving like a bat out of hell'
2020-12-19 23:02:03,b'RT @adnannhussainn: I think my Uber driver is in trouble https://t.co/rzLZ5OhHNF'
2020-12-19 23:01:55,b'In Vegas on Uber Eats Address for @MrBeastBurger is a @bucadibeppo  \n\nGhost kitchens have officially arrived biggly.'
2020-12-19 23:01:55,b'RT @H3nnyRuiz: I miss being blacked out in the back of Uber\xe2\x80\x99s like this! https://t.co/0zuSjI8wHm'
2020-12-19 23:01:51,"b""@pendeheaux Okay but if I get mugged because it looks like I'm carrying a laptop because I can't charge my phone an\xe2\x80\xa6 https://t.co/uQ4H8uKGhX"""
2020-12-19 23:01:48,b'@MrBeastYT OMFGGGG I JUST ORDERED FROM UBER EATS AND I WAS LIKE \xe2\x80\x9cwhat if this is mr beast from YouTube\xe2\x80\x9d'
2020-12-19 23:01:44,b'Trying not to sneeze because I don\xe2\x80\x99t want to scare my Uber driver\n\nIt hurts so much\xf0\x9f\x98\x81'
2020-12-19 23:01:36,b'@heeeenal Thank you for providing this information. A member of our team has recently been in touch. Please check t\xe2\x80\xa6 https://t.co/m8raNeIrP6'
2020-12-19 23:01:22,"b'RT @Z4HIIR: This fake surge that is always on Uber , God dey'"
2020-12-19 23:01:02,"b'@erinreyehair @Melt_Dem You can get satsback on amazon, uber and hundreds more with the app.'"
2020-12-19 23:00:57,"b""RT @Imoteda: @thearitokpo @tosinolaseinde It's been steady between 1.8 and 2.5 for me. My sister got an uber and the guy basically told her\xe2\x80\xa6"""
2020-12-19 23:00:55,"b'RT @jamnspoon2: Does everyone track their Uber Eats deliver driver on the app, or just me?'"
2020-12-19 23:00:54,b'RT @RaoulGMI: BUT @dailydirtnap taught me a nice trick to help when trading huge momentum - just change the scale. This chart now looks Ube\xe2\x80\xa6'
2020-12-19 23:00:52,b'// food\nI CANT GET THE CARL GRILLED CHEESE BECAUSE I DONT GET UBER EATS OUT HERE IM PISSED'
2020-12-19 23:00:50,b'Can\xe2\x80\x99t wait to get my mom Uber Eats for Christmas https://t.co/v9goJBAkKc'
2020-12-19 23:00:49,b'RT @tosinolaseinde: I think Uber is currently running wild because this permanent 2.5X surge consistently for the past 2 weeks doesn\xe2\x80\x99t make\xe2\x80\xa6'
2020-12-19 23:00:49,b'@Tabi_42 Here you can ask Uber to pick up and deliver pretty much anything...'
2020-12-19 23:00:49,b'RT @benyahr: Me walking past kids waiting for the school bus looking for my Uber Pool https://t.co/ADcymcUgxK'
2020-12-19 23:00:47,b'RT @JonErlichman: Stock performance on IPO day:\n\nAirbnb: +113%\nLinkedIn: +109%\nDoorDash: +78%\nZoom: +72%\nMicrosoft: +49%\nSlack: +48%\nSnapch\xe2\x80\xa6'
2020-12-19 23:00:45,b'@TmarTn Ho3 did Uber even get that'
2020-12-19 23:00:37,b'@PeteThamel CBRE.\nCHARLES SCHWAB.\nTITANS OF CNC.\nINCORA.\nFACEBOOK (expansion)\nDZS.\nUBER (expansion)\nSUNRIDER (expan\xe2\x80\xa6 https://t.co/p9auylmlXe'
2020-12-19 23:00:22,"b""@MattMcCann76 @suggettsmiss @uber_foods Perhaps he didn't care. If the does not rely on future payments of any sort\xe2\x80\xa6 https://t.co/7bxWzqmwdK"""
2020-12-19 23:00:22,"b'@MaximusConSec @MerseyPolice @lpoolcouncil Yep, local licensing still applies. \n\nThink of it the same as Hard Rock\xe2\x80\xa6 https://t.co/pqnpUd8XQW'"
2020-12-19 23:00:10,"b'@DC_Draino Actually ........ Have you seen Motley Fools presentation about ""new technologies coming"" that coming to\xe2\x80\xa6 https://t.co/Pe1o7vFsRo'"
2020-12-19 23:00:07,b'My Uber driver is a Fucking brick yo'
2020-12-19 23:00:06,"b'@travisakers Want us to stay home? Give everyone discounts to Uber Eats, Instacart, Amazon, etc. The whole country\xe2\x80\xa6 https://t.co/gMZbk6QviZ'"
2020-12-19 23:00:03,b'@uber_trading @TheMarkCooke These sky high valuations are being driven by a) flight to safety (value has risk of ba\xe2\x80\xa6 https://t.co/KEc45oD8OS'
2020-12-19 22:59:50,b'I went on Uber Eats to order food from my new fav vegan spot. No lie I was dreaming about killing this food. For so\xe2\x80\xa6 https://t.co/vfUk38CxyR'
2020-12-19 22:59:48,"b""@jamnspoon2 I haven't used Uber Eats yet, but I track on Door Dash and Grubhub.\xf0\x9f\x98\x81"""
2020-12-19 22:59:46,"b'RT @SabrinaAnnLynn: The next 10,000 of you to use my code SABRINA10 on  your @Starbucks order with @UberEats will get $10 off  and receive\xe2\x80\xa6'"
2020-12-19 22:59:39,"b'RT @CNBC: Sam Lyon made over $8,000 in one month after delivering for Uber Eats for 12 hours per day, every day, for a month. Watch this vi\xe2\x80\xa6'"
2020-12-19 22:59:32,b'@ThatSillyGinge Uber and Super Duper High tiers coming too.'
2020-12-19 22:59:29,b'One of my New Years resolutions is only using door dash and Uber eats once a month'
2020-12-19 22:59:29,b'I really do hate Uber eats'
2020-12-19 22:59:28,"b'RT @CrazyNormie: Antizionists seek to paint Jews as the uber-privileged force behind the last 500 years of Euro-American colonialism, slave\xe2\x80\xa6'"
2020-12-19 22:59:23,b'@MrBeastYT YO I SAW THIS ON UBER EATS YESTERDAY. Across the street from my work LOL. Looks good haha.'
2020-12-19 22:59:21,"b'RT @theTiser: The government has revealed a statewide charger network in its plan to make #taxi, Uber, bus and business fleets all-electric\xe2\x80\xa6'"
2020-12-19 22:59:12,"b'@_Mindchatter_ We definitely want to take a closer look, @_Mindchatter_. Please send us a DM with the mobile number\xe2\x80\xa6 https://t.co/e0AgSY4Vn8'"
2020-12-19 22:59:04,b'Not my mom thinking I\xe2\x80\x99m her personal Uber driver \xf0\x9f\x98\x82\xf0\x9f\x98\x82'
2020-12-19 22:59:04,b'@BanditesYT Jack i would uber you then rob you eat your burgers then leave you stranded :)'
2020-12-19 22:59:01,b'@mhlousek17 @ZakKnowsBall @indykaila Whole board is arteta edu and uber eats guy\nThen it\xe2\x80\x99s only Josh Kroenke who\xe2\x80\x99s higher'
2020-12-19 22:58:56,"b""@msanonymousme I'm 65 and no longer drive, my sons got me Uber gift cards and I loved it.  They also have take out\xe2\x80\xa6 https://t.co/J8kXJxfSGy"""
2020-12-19 22:58:53,b'@cononor I\xe2\x80\x99m actually an Uber eats driver so lmk'
2020-12-19 22:58:48,b'an uber driver did this to me once and i slammed the door SO HARD when i got out of the car i was so annoyed \xf0\x9f\x98\xa9'
2020-12-19 22:58:47,b'wait so is mr beast burger uber eats only ??'
2020-12-19 22:58:46,b'Uber eats &amp; door dash gif me fucked up talk about putting money back into your community but these lazy logos not g\xe2\x80\xa6 https://t.co/HgvAyGgPW2'
2020-12-19 22:58:45,b'Just realised I can sign up for a free Uber eats meal so maybe all hope is not lost'
2020-12-19 22:58:45,"b""RT @PinkNews: A global pandemic couldn't stop this queer trailblazer from creating a safe space for trans people to connect https://t.co/kP\xe2\x80\xa6"""
2020-12-19 22:58:35,"b'@Uber_Support They said they haven\xe2\x80\x99t get ncc ,ncc said they have send it where should I go'"
2020-12-19 22:58:34,"b""RT @PinkNews: A global pandemic couldn't stop this queer trailblazer from creating a safe space for trans people to connect https://t.co/kP\xe2\x80\xa6"""
2020-12-19 22:58:32,b'I can\xe2\x80\x99t do niggas with no cars I\xe2\x80\x99m not yo Uber baby messing with me you a be walking'
2020-12-19 22:58:32,b'@Broda_Gokay Uber money dey fly!'
2020-12-19 22:58:24,b'RT @SteveGjesdal21: @SKID1144 @SeonSueq @maryrhoton @ClockworkHamma @anitamariaAn @uber_enigmatic @BeatriceLacy @Flow_bl @moni14908 @JulesS\xe2\x80\xa6'
2020-12-19 22:58:19,b'RT @B_ELRUFAI: I would like to personally thank and mention a Mr. Sunday Chukuwu Ebuka. An Uber driver in Abuja that returned my IPhone aft\xe2\x80\xa6'
2020-12-19 22:58:18,b'Got a 15\xe2\x82\xac discount today for uber eats thanks @Ligue1UberEats'
2020-12-19 22:58:13,b'@StevenACohen2 @Matt_Gray15 @CitiField You might have to get them from DoorDash-Uber Eats-Grubhub though. Maybe sign in with those guys'
2020-12-19 22:58:11,b'RT @benyahr: Me walking past kids waiting for the school bus looking for my Uber Pool https://t.co/ADcymcUgxK'
2020-12-19 22:58:08,b'I think I\xe2\x80\x99m gonna Uber eats myself a bottle\xf0\x9f\xa4\x93'
2020-12-19 22:58:06,b'RT @NormOrnstein: @RexChapman My son Danny and I were hanging out at Paramount while @alfranken was filming Stuart Saves His Family. We saw\xe2\x80\xa6'
2020-12-19 22:58:00,"b""RT @PinkNews: A global pandemic couldn't stop this queer trailblazer from creating a safe space for trans people to connect https://t.co/kP\xe2\x80\xa6"""
2020-12-19 22:57:56,b'Maisy grown nails for weeks. Knew Xmas wouldnt be going anywhere but planned get nails done with mate on pre Xmas d\xe2\x80\xa6 https://t.co/M0BBLuLMFe'
2020-12-19 22:57:56,"b'I make custom ashtrays , decorate liquor bottles , do $10 Uber rides (not through the app ) HMU'"
2020-12-19 22:57:45,"b""Saut\xc3\xa9ed onions on burgers are delicious but I'm not a fan of raw onions https://t.co/HPjeoXsSIi"""
